applicant_id,first_name,last_name,email,phone_number,university,major,gpa,graduation_year,application_date,position_applied,years_of_experience,skills,application_status,salary_expectation,availability,resume_submitted,cover_letter,references_provided
APP_0559B,David,Garcia,david.garcia@email.com,265.976.5618,International University,Marketing,4.0,2026.0,"Mar 04, 2024",Business Analyst Intern,2.0,SQL; Java; Excel; Tableau; Project Management; JavaScript; PowerPoint; Machine Learning,Rejected,35305,Unknown,0,True,3.0
APP-0560,Laura,Garcia,laura463@email.com,816.645.3981,Community College,Mathematics,3.09,2024.0,01/29/2024,Software Developer Intern,0.0,"Data Analysis, JavaScript, Tableau, R, Communication, Python, PowerPoint, SQL",Submitted,Negotiable, ASAP,1,YES,4.0
APP-0560,Laura,Garcia,laura4637@email.com,816.645.3981,Community College,Mathematics,3.09,2024.0,01/29/2024,Software Developer Intern,0.0,"Data Analysis, JavaScript, Tableau, R, Communication, Python, PowerPoint, SQL",Submitted,Negotiable, ASAP,1,YES,4.0
APP_0562A,Michael,Williams,michael.williams@email.com,+19795173877,Community College,Engineering,0.85,2023.0,"May 18, 2024",Research Assistant,3.0,"Python, JavaScript, Tableau",ACCEPTED,38017,immediate,No,No,4.0
APP_0563,John,lopez,lopez.john@email.com,+14334275357,Community College,Economics,4.0,2024.0,2024-01-10,Data Science Intern,2.0,"JavaScript, Python, SQL, PowerPoint, Communication, R, Tableau, Java",Rejected,19993,immediate,Yes,YES,3.0
APP-0564A,Daniel ,Anderson,daniel .anderson@email.com,+16098608540,International University,Marketing,5.3,2024.0,"Apr 20, 2024",UX Design Intern,1.0,"Communication, SQL",Submitted,37196,Flexible,1,,4.0
APP-0565B,Emily ,Miller,emily 569@email.com,447.938.9266,Community College,Communications,3.63,2025.0,2023-05-20,Research Assistant,1.0,"JavaScript, PowerPoint, Excel, Communication",ACCEPTED,,immediate,Yes,True,3.0
APP-0566B,Daniel,Lopez,lopez.daniel@email.com,337.776.2359,International University,Communications,3.5,2024.0,11-02-2024,Data Science Intern,1.0,PowerPoint,In Process,21061,2 weeks,Yes,no,2.0
APP-0567B,JAMES,Williams,jwilliams@email.com,407-226-9403,Liberal Arts College,Engineering,3.85,2025.0,13-03-2023,UX Design Intern,0.0,"JavaScript, Excel, Python, Project Management, Java, PowerPoint, R, ",ACCEPTED,15881,Flexible,1,YES,0.0
APP0568A,David,garcia,david.garcia@email.com,468-714-7011,Liberal Arts College,Engineering,3.56,2025.0,01/30/2023,Business Analyst Intern,3.0,Various technical skills,Submitted,33952, ASAP,Yes,,2.0
APP0569A,Sarah,Wilson,swilson@email.com,(528) 601-4389,Tech Institute,Data Science,3.23,2025.0,2024-05-24,software developer intern,0.0,R,Accepted,29085,Immediate,True,YES,4.0
APP_0570,Elizabeth,Smith,esmith@email.com,(670) 355-4704,State University,Economics,3.36,2023.0,01/08/2024,Marketing Intern,2.0,"Tableau, ",review,19486,3 months,0,no,0.0
APP_0570,Elizabeth,Smith,esmith1@email.com,(670) 355-4704,State University,Economics,3.36,2023.0,01/08/2024,Marketing Intern,2.0,"Tableau, ",review,19486,3 months,0,no,0.0
APP-0572A,Laura,Brown,LBROWN@EMAIL.COM,631.480.9474,Private College,Engineering,3.14,2022.0,2024-02-28,Marketing Intern,1.0,"Python, Java, Excel, R, Data Analysis, Communication, PowerPoint", rejected ,27427,2 weeks,No,True,3.0
APP0573,Amanda,Miller,amanda.miller@email.com,540-549-6567,International University,Data Science,3.38,2026.0,23-01-2024,Data Science Intern,1.0,Excel; R; Data Analysis; Project Management; Tableau; PowerPoint,review,19909,3 months,No,,4.0
APP_0574B,DAVID,Lopez,dlopez@email.com,464.230.2393,Community College,Marketing,1.8,2024.0,01/05/2024,Marketing Intern,0.0,"PowerPoint, Python, Project Management, Tableau, SQL, Machine Learning, JavaScript, Excel",In Process,33876,immediate,False,,0.0
APP-0575,Elizabeth,Wilson,elizabeth.wilson@email.com,+14775138552,Private College,Engineering,3.32,2026.0,"May 11, 2024",UX Design Intern,22.0,"Python, PowerPoint, Machine Learning, Java, SQL, R, Tableau, Excel",Submitted,33555,Flexible,Yes,Yes,5.0
APP_0576A,Jessica,Garcia,jgarcia@email.com,930-567-7641,Public University,Business Administration,3.56,2023.0,05/23/2024,Marketing Intern,,"Python, Project Management, Machine Learning, Excel, Java, R, Communication, JavaScript",Pending,18377,Unknown,True,,4.0
APP_0577B,Amanda,Williams,amanda218@email.com,499-772-9119,Liberal Arts College,Mathematics,4.0,2023.0,05/20/2024,Business Analyst Intern,2.0,"Project Management, Tableau, Communication, Python, SQL, Excel, JavaScript",In Process,36909,Unknown,True,,5.0
APP0578,Christopher,Hernandez,christopher.hernandez@email.com,740-846-9390,State University,Mathematics,3.41,2022.0,09-05-2024,Marketing Intern,1.0,"Machine Learning, PowerPoint, Tableau, SQL, Data Analysis",review,26811,Flexible,1,True,1.0
APP-0579,Daniel,Martinez,daniel.martinez@email.com,259.421.3048,Online University,Computer Science,3.14,2022.0,"Jan 09, 2024",Research Assistant,32.0,"R, Java, Tableau, Machine Learning",Rejected,35738,Immediate,0,,2.0
APP0580,Michelle,Martinez,mmartinez@email.com,363-991-9513,Community College,Computer_Science,3.26,2024.0,26-06-2024,Marketing Intern,43.0,"Python, Excel, JavaScript, Data Analysis, Machine Learning, Tableau, Java, Communication",Under Review,35510,Immediate,No,No,3.0
APP0581B,Sarah,Davis,davis.sarah@email.com,945-907-3360,State University,Economics,3.41,2023.0,"Jun 03, 2024",Business Analyst Intern,1.0,"Machine Learning, Communication, JavaScript", rejected ,27199,Immediate,False,Yes,4.0
APP-0582B,Michelle,Garcia,MICHELLE.GARCIA@EMAIL.COM,428.504.9097,Private College,Psychology,3.37,2026.0,2024-01-23,Research Assistant,0.0,"SQL, Communication, Java, R, Machine Learning, Excel, JavaScript",Pending,21588,Unknown,Yes,YES,5.0
APP_0583,Elizabeth,Miller,elizabeth.miller@email.com,216-878-3399,Private College,Engineering,3.46,2023.0,22-02-2024,Data Science Intern,0.0,Various technical skills, rejected ,39503,2-4 weeks ,0,No,3.0
APP_0584B,Daniel,Gonzalez,gonzalez.daniel@email.com,(845) 486-2496,Online University,Computer Science,3.15,2025.0,05/05/2024,UX Design Intern,1.0,"PowerPoint, JavaScript, Project Management, Machine Learning, Communication", rejected ,273935, ASAP,Yes,Yes,4.0
APP0585,Amanda,Lopez,alopez@email.com,820-612-9324,Private College,Engineering,3.37,2024.0,26-02-2024,business analyst intern,0.0,Various technical skills,In Process,28997,Immediate,1,,0.0
APP0586,Robert,Jones,robert.jones@email.com,+12459724895,Tech Institute,Computer_Science,3.11,2023.0,2024-03-18,Software Developer Intern,3.0,"Communication, Project Management, Tableau, Python, Java, Data Analysis, PowerPoint, ",ACCEPTED,16021,2 weeks,Yes,,2.0
APP_0587,Michael,anderson,michael.anderson@email.com,394-610-7122,Tech Institute,Economics,3.35,2023.0,2024-01-02,Software Developer Intern,5.0,"Machine Learning, R, Python",Accepted,24156,immediate,False,Yes,4.0
APP_0588,Jane,Wilson,wilson.jane@email.com,933-659-5176,State University,Biology,3.45,2025.0,2024-04-04,UX Design Intern,0.0,"Python, Project Management, Java, Machine Learning, Data Analysis, Communication, R",Accepted,39429,Unknown,1,False,1.0
APP0589,David,Brown,brown.david@email.com,+18483107628,Liberal Arts College,Computer Science,,2024.0,2024-04-18,Business Analyst Intern,0.0,Excel,ACCEPTED,33081,3 months,No,True,2.0
APP_0590B,Elizabeth,smith,elizabeth871@email.com,+15486078081,International University,Communications,1.42,2024.0,15-03-2024,Business Analyst Intern,0.0,"R, JavaScript, Machine Learning",Accepted,, ASAP,No,No,4.0
APP_0590B,Elizabeth,smith,elizabeth8719@email.com,+15486078081,International University,Communications,1.42,2024.0,15-03-2024,Business Analyst Intern,0.0,"R, JavaScript, Machine Learning",Accepted,, ASAP,No,No,4.0
APP-0592B,ROBERT,Anderson,robert.anderson@email.com,727.478.7086,Community College,Engineering,,2025.0,2024-02-01,Research Assistant,2.0,Communication; JavaScript; Java; Excel; Data Analysis,Pending,35813,2-4 weeks ,1,,4.0
APP0593B,Jane,Gonzalez,jgonzalez@email.com,282-714-2786,Public University,Biology,3.08,2026.0,22-06-2024,Marketing Intern,0.0,"SQL, Tableau, JavaScript, Excel, Communication, Java",Rejected,17215,2-4 weeks ,0,True,1.0
APP-0594,James,Smith,jsmith@email.com,745.331.9852,Public University,Computer Science,4.0,2022.0,03/21/2024,UX Design Intern,8.0,"Data Analysis, JavaScript, Java, R, SQL, Project Management, ",Under Review,35826,2 weeks,No,Yes,2.0
APP_0595B,David,Martinez,martinez.david@email.com,299-325-6937,TECH INSTITUTE ,Data Science,2.72,2023.0,03/18/2024,Software Developer Intern,0.0,"Machine Learning, Tableau, Java, Communication, Data Analysis, Project Management",Rejected,22195,Unknown,No,YES,4.0
APP0596A,Christopher,Johnson,christopher330@email.com,+15199499607,State University,Biology,2.42,2025.0,"Mar 31, 2023",Software Developer Intern,2.0,"SQL, Machine Learning, Communication",Accepted,32602,1 month,1,,2.0
APP_0597A,Michelle,Jones,michelle.jones@email.com,+16116107505,International University,Marketing,2.89,2026.0,2024-05-23,Research Assistant,0.0,"R, Java, SQL, Excel, Data Analysis, Python, Tableau",Submitted,27329,Flexible,True,Yes,5.0
APP_0598B,Elizabeth,Anderson,elizabeth641@email.com,+13064137719,Private College,Psychology,3.58,2026.0,"Apr 02, 2024",UX Design Intern,1.0,"Data Analysis, R",Pending,21291,3 months,1,Yes,5.0
APP_0599,Sarah,garcia,sarah.garcia@email.com,+16224579182,Private College,Marketing,2.79,2022.0,2024-06-29,Business Analyst Intern,4.0,"R, PowerPoint, ",Accepted,37137, ASAP,True,,1.0
APP0600,Emily,Miller,miller.emily@email.com,835-680-2696,Tech Institute,Communications,3.65,2024.0,"Apr 29, 2024",UX Design Intern,0.0,Data Analysis,review,496460,Unknown,0,True,3.0
,,,rdavis@email.com,701.605.9073,Private College,Psychology,3.56,,,,,,,,,,,
APP0602B,JAMES,Anderson,james.anderson@email.com,744-421-4255,Private College,Computer Science,3.26,2023.0,2024-03-11,data science intern,,Various technical skills,Rejected,29809, ASAP,False,YES,3.0
APP_0603B,Michelle,Jones,jones.michelle@email.com,+14703146499,State University,Computer Science,2.81,2026.0,2024-05-16,Data Science Intern,0.0,Various technical skills,Accepted,23833,2-4 weeks ,1,No,2.0
APP0604B,EMILY ,Miller,miller.emily @email.com,814.386.4918,Liberal Arts College,Psychology,3.96,2022.0,30-05-2024,Research Assistant,6.0,"POWERPOINT, TABLEAU, MACHINE LEARNING, COMMUNICATION",Submitted,26906,2 weeks,No,YES,0.0
APP_0605,Daniel,Rodriguez,daniel452@email.com,(210) 433-5166,Public University,Computer Science,3.66,2022.0,04/25/2024,Marketing Intern,0.0,"Tableau, PowerPoint",Submitted,39328,3 months,False,No,5.0
APP0606,ELIZABETH,Miller,elizabeth.miller@email.com,333-821-7589,State University ,Communications,3.22,2023.0,31-01-2024,Business Analyst Intern,,Project Management; PowerPoint; JavaScript,Under Review,Negotiable,Flexible,False,Yes,5.0
APP-0607A,Jane,Gonzalez,jane.gonzalez@email.com,422.728.6880,Community College,Engineering,2.8,2025.0,25-03-2024,Software Developer Intern,2.0,"PowerPoint, SQL, JavaScript",Under Review,36185,2-4 weeks ,1,,4.0
APP-0608,James,anderson,james.anderson@email.com,+16645962692,Online University,Engineering,3.88,2025.0,"Mar 14, 2024",Software Developer Intern,49.0,"Data Analysis, R, Project Management, Communication, JavaScript, SQL, Tableau",ACCEPTED,29811,2-4 weeks ,Yes,YES,4.0
APP0609B,Amanda,Anderson,amanda152@email.com,+17052635669,International University,Business Administration,3.5,2023.0,02/03/2024,Research Assistant,0.0,"SQL, R",Pending,19060,1 month,No,No,5.0
APP_0610,Elizabeth,Brown,elizabeth.brown@email.com,+15735444942,Liberal Arts College,Mathematics,3.29,2026.0,06/18/2024,Research Assistant,3.0,Various technical skills,Submitted,25801,2-4 weeks ,Yes,,1.0
APP0611,Jessica ,Brown,jbrown@email.com,+17595581400,Tech Institute,Engineering,3.58,2026.0,13-04-2024,UX Design Intern,2.0,Various technical skills, rejected ,36459,2 weeks,1,True,1.0
APP-0612B,Amanda,Davis,davis.amanda@email.com,390.501.4053,Private College,Marketing,3.59,2026.0,05/23/2024,Business Analyst Intern,2.0,"Tableau, JavaScript, PowerPoint, R, Java, Machine Learning, Communication",review,23429, ASAP,False,,4.0
APP-0612B,Amanda,Davis,davis.amanda@email.com,390.501.4053,Private College,Marketing,3.59,2026.0,05/23/2024,Business Analyst Intern,2.0,"Tableau, JavaScript, PowerPoint, R, Java, Machine Learning, Communication",review,23429, ASAP,False,,4.0
APP_0614,Jessica,Smith,jessica395@email.com,(608) 867-7092,Public University,Marketing,3.43,2024.0,03/08/2024,Data Science Intern,33.0,"Excel, Tableau",Under Review,29939,2 weeks,False,Yes,1.0
APP_0615,Michael,Martinez,michael23@email.com,392.390.4044,Liberal Arts College,Computer Science,3.38,2024.0,02/02/2024,Marketing Intern,2.0,"COMMUNICATION, POWERPOINT",Pending,34614,Immediate,False,no,0.0
APP-0616A,Elizabeth,Martinez,emartinez@email.com,326.426.1657,Liberal Arts College,Business Administration,,2025.0,"May 30, 2024",Data Science Intern,0.0,"PowerPoint, JavaScript, SQL, Python, Excel",review,22263,3 months,True,no,2.0
APP_0617,Michelle,Gonzalez,gonzalez.michelle@email.com,(255) 890-4964,Online University,Biology,,2022.0,"Jan 11, 2024",Software Developer Intern,0.0,"Java, Machine Learning, Communication",In Process,39911,3 months,0,,2.0
APP_0618B,James,Johnson,johnson.james@email.com,+14773807487,State University ,Business Administration,3.58,2024.0,2024-06-16,Software Developer Intern,0.0,"Python, Data Analysis",Accepted,352703,immediate,False,no,5.0
APP0619,Amanda,Johnson,johnson.amanda at email.com,964-476-8222,Public University,Mathematics,3.03,2023.0,2024-05-15,Data Science Intern,0.0,"PowerPoint, JavaScript",In Process,27400,Unknown,False,False,5.0
APP0620,Christopher ,Anderson,christopher 617@email.com,678.221.9150,Liberal Arts College,Psychology,1.44,2025.0,06/16/2024,Business Analyst Intern,1.0,"Project Management, Communication, Tableau",Submitted,417909,3 months,True,True,5.0
APP0621B,John ,Wilson,jwilson@email.com,672.676.9043,Public University,Engineering,4.0,2024.0,2024-01-26,UX Design Intern,0.0,"Excel, Tableau, Python, PowerPoint, Machine Learning, Java, R",Rejected,18936,3 months,No,No,5.0
APP-0622,Amanda,Lopez,amanda.lopez@email.com,939-737-7816,Public University,Economics,2.66,2023.0,05-04-2024,Business Analyst Intern,2.0,"Java, SQL, R, Project Management, Python, Tableau, PowerPoint, Excel",review,28770,3 months,Yes,No,5.0
APP0623A,Michael,Brown,brown.michael@email.com,(955) 941-8822,Public University,Business Administration,3.53,2025.0,"Feb 10, 2024",Data Science Intern,0.0,"PowerPoint, JavaScript",ACCEPTED,23005,Flexible,Yes,,5.0
APP-0624,James,Garcia,james.garcia@email.com,(328) 885-5935,LIBERAL ARTS COLLEGE,Computer Science,2.58,2023.0,"Feb 18, 2024",Data Science Intern,0.0,"SQL, Data Analysis, Excel, JavaScript, Machine Learning, Project Management, Python", rejected ,400223,Flexible,1,False,2.0
APP_0625,Jane,gonzalez,gonzalez.jane@email.com,(485) 798-3461,Community College,Psychology,3.12,2023.0,2024-03-19,UX Design Intern,1.0,"PowerPoint, R, Tableau, Python, Java",Rejected,24300, ASAP,True,No,0.0
APP0626B,Matthew,Gonzalez,MGONZALEZ@EMAIL.COM,+14344827306,PRIVATE COLLEGE,Communications,3.64,2025.0,2024-01-20,research assistant,0.0,"SQL, Java, Excel, Project Management, Communication, Python", rejected ,,immediate,Yes,False,0.0
APP-0627B,Matthew,Johnson,matthew.johnson@email.com,+17653198196,Online University,Communications,2.33,2022.0,2024-01-22,UX Design Intern,1.0,"MACHINE LEARNING, JAVA, EXCEL, PROJECT MANAGEMENT, DATA ANALYSIS",Accepted,25533,1 month,True,,1.0
,,,,,,,,,,,,,,,Unknown,,,
APP0629A,Matthew,Miller,mmiller@email.com,651.240.8343,Community College,Communications,3.49,2023.0,"May 06, 2024",Software Developer Intern,0.0,"PowerPoint, SQL, Java, Python, Communication, R, Project Management, Data Analysis",In Process,452958,2-4 weeks ,Yes,,3.0
APP0630B,Matthew,Williams,mwilliams@email.com,794-764-6227,Private College,Engineering,3.19,2023.0,"Apr 27, 2024",Business Analyst Intern,6.0,"SQL, Project Management, JavaScript, R, PowerPoint",Under Review,37100,2 weeks,Yes,No,2.0
APP-0631,JANE,Garcia,jane.garcia@email.com,586.716.7818,State University,Psychology,3.14,2026.0,06-03-2024,Software Developer Intern,0.0,"R, Java, JavaScript, Data Analysis, Python, Communication",In Process,18260,Immediate,No,no,2.0
APP_0632,Jessica,Wilson,jessica.wilson@email.com,467.337.7878,State University,Engineering,4.0,2022.0,2024-05-19,Research Assistant,,"R, Excel, PowerPoint, Communication",review,22125,2 weeks,Yes,True,1.0
APP0633,John,Rodriguez,rodriguez.john@email.com,+12977211306,State University,Mathematics,3.29,2024.0,20-01-2023,Data Science Intern,,"Tableau, Java, Communication, Machine Learning, PowerPoint",ACCEPTED,19206,Immediate,False,False,2.0
APP-0634,Matthew,Brown,brown.matthew@email.com,+18444992810,International University,Engineering,3.51,2024.0,02/02/2024,Business Analyst Intern,0.0,"SQL, Project Management, Java, PowerPoint, Tableau, Machine Learning, Python, Excel", rejected ,30601,2-4 weeks ,True,No,4.0
APP-0634,Matthew,Brown,brown.matthew@email.com,+18444992810,International University,Engineering,3.51,2024.0,02/02/2024,Business Analyst Intern,0.0,"SQL, Project Management, Java, PowerPoint, Tableau, Machine Learning, Python, Excel", rejected ,30601,2-4 weeks ,True,No,4.0
APP0636,Elizabeth,Anderson,eanderson@email.com,208.343.1893,Public University,Computer Science,2.95,2022.0,29-03-2024,Business Analyst Intern,0.0,"Excel, Communication, Python, PowerPoint, Tableau, JavaScript",Rejected,18468,Immediate,No,,1.0
APP-0637,Matthew,Smith,matthew.smith@email.com,(502) 612-2730,International University,Business Administration,3.82,2023.0,06-03-2024,Data Science Intern,0.0,"Python, Excel, Data Analysis, Machine Learning, Tableau, JavaScript, Communication, R",Rejected,36614,Flexible,True,no,1.0
APP-0637,Matthew,Smith,matthew.smith9@email.com,(502) 612-2730,International University,Business Administration,3.82,2023.0,06-03-2024,Data Science Intern,0.0,"Python, Excel, Data Analysis, Machine Learning, Tableau, JavaScript, Communication, R",Rejected,36614,Flexible,True,no,1.0
APP_0639A,David,Garcia,david30@email.com,(293) 864-3536,Tech Institute,Communications,0.06,2024.0,09-01-2024,Software Developer Intern,0.0,"Project Management, Tableau, PowerPoint",Rejected,28413,2 weeks,0,,4.0
APP-0640B,Matthew,Lopez,matthew282@email.com,+13309377041,International University,Data Science,3.38,2024.0,29-03-2024,UX Design Intern,1.0,"PROJECT MANAGEMENT, SQL, MACHINE LEARNING, DATA ANALYSIS, PYTHON, COMMUNICATION",Under Review,29780,3 months,Yes,,2.0
APP0641B,Emily,Jones,emily260@email.com,234-513-7998,Public University,Data Science,2.87,2022.0,05/31/2024,Marketing Intern,2.0,"Project Management, Tableau, Python, Java, SQL",In Process,39761, ASAP,1,,4.0
APP0642A,MATTHEW,Davis,matthew140@email.com,(306) 923-8813,International University,Mathematics,3.1,2023.0,07-03-2024,Business Analyst Intern,0.0,"Tableau, Java, PowerPoint, Excel",In Process,31615,2 weeks,No,False,1.0
